district,total_load,Avg_Service_Min,Stress_Level_Percent,Est_Wait_Time_Mins,Optimal_Counters
Karimganj,27002.0,10.904343961782024,12268.295652334924,480.0,722.0
Ujjain,28887.0,10.191948213791193,12267.283668824424,480.0,722.0
Hingoli,28539.0,10.315872459705677,12266.861838647512,480.0,722.0
Jabalpur,20620.0,14.275738325008486,12265.238510903126,480.0,722.0
Sant Kabir Nagar,33234.0,8.854520836467579,12261.29772829848,480.0,722.0
Devbhumi Dwarka,20437.0,14.398913788041883,12261.27504525883,480.0,722.0
Ranchi,34586.0,8.50810998351982,12260.895495417353,480.0,722.0
Jalandhar,27094.0,10.85071046318509,12249.547887064033,480.0,721.0
Cuttack,28782.0,10.214015217315776,12249.157749365944,480.0,721.0
Bhojpur,40155.0,7.320325729654348,12247.819986427932,480.0,721.0
East Champaran,23248.0,12.642694309432663,12246.556554403773,480.0,721.0
Baleswar,26278.0,11.18231287339701,12243.700736963609,480.0,721.0
Mathura,40858.0,7.188869037421376,12238.450463790108,480.0,720.0
Baleswar,26250.0,11.188907089253743,12237.867128871281,480.0,720.0
Pithoragarh,22220.0,13.218126996984834,12237.782578041792,480.0,720.0
Deoria,36665.0,8.00946380843288,12236.124605674648,480.0,720.0
Rajnandgaon,21357.0,13.746839591722072,12232.968881683679,480.0,720.0
Namakkal,26193.0,11.208482858669925,12232.657979880889,480.0,720.0
Bhilwara,34637.0,8.475518216987124,12231.938520074295,480.0,720.0
Dhar,42819.0,6.855324614666044,12230.756028141057,480.0,720.0
Darbhanga,21783.0,13.475257069408741,12230.480197622108,480.0,720.0
Kota,37610.0,7.804365744064237,12230.091484760665,480.0,720.0
Khammam,33763.0,8.693430873119299,12229.846107046955,480.0,720.0
Madhepura,35718.0,8.216075478036899,12227.574330188414,480.0,720.0
Mungeli,38710.0,7.580274340626695,12226.350821902473,480.0,720.0
Gwalior,38379.0,7.644736842105263,12224.889802631578,480.0,720.0
Kachchh,35931.0,8.16250139151731,12220.284895775352,480.0,719.0
Kulgam,22147.0,13.237538378183132,12215.490102567575,480.0,719.0
Palakkad,27519.0,10.653161337209303,12215.181118277616,480.0,719.0
Jhansi,27829.0,10.529464606539705,12209.352938974725,480.0,719.0
Pithoragarh,22082.0,13.269483312955668,12209.030438195296,480.0,719.0
Ballia,39964.0,7.3314149881146005,12208.027857708828,480.0,719.0
Balaghat,29685.0,9.867782793235868,12205.213842383615,480.0,718.0
Maharajganj,37163.0,7.8798030351953505,12201.546674873534,480.0,718.0
Bastar,30172.0,9.70470288005833,12200.42897071333,480.0,718.0
Uttar Bastar Kanker,22322.0,13.116068628768534,12199.0368304738,480.0,718.0
Mayurbhanj,20468.0,14.301138306707704,12196.487452570553,480.0,718.0
Thrissur,28581.0,10.239836260583584,12194.365006822474,480.0,718.0
Dhanbad,36466.0,8.025337976800943,12193.832277584299,480.0,718.0
Sambhal,36922.0,7.925412344609051,12192.586441152309,480.0,718.0
Ujjain,33605.0,8.705439504850323,12189.428940020629,480.0,718.0
Hingoli,36670.0,7.976602765127757,12187.58430821812,480.0,717.0
Balrampur,21432.0,13.646246442401903,12186.098073064899,480.0,717.0
Supaul,37666.0,7.763294130140442,12183.843196077913,480.0,717.0
Siddharthnagar,35170.0,8.3116772340849,12180.070346781915,480.0,717.0
Hanumangarh,36650.0,7.974134402881231,12177.167744399878,480.0,717.0
Lakhimpur,25608.0,11.409270178452887,12173.69128040923,480.0,717.0
Vellore,20627.0,14.161576497963933,12171.284934312587,480.0,716.0
Surguja,42052.0,6.944332152284023,12167.627319493657,480.0,716.0
Ajmer,33485.0,8.718419638057696,12164.011732515084,480.0,716.0
Giridih,36431.0,8.013147782169522,12163.624452175745,480.0,716.0
Tiruvannamalai,31046.0,9.40284085418881,12163.358214964408,480.0,716.0
Bhojpur,40753.0,7.162609805172498,12162.409891258118,480.0,716.0
Birbhum,42455.0,6.874293386093838,12160.338571108912,480.0,716.0
Hisar,31205.0,9.351887457540217,12159.40200468927,480.0,716.0
Kozhikode,33370.0,8.743220161217824,12156.719032493284,480.0,716.0
Bhojpur,42050.0,6.937766045991772,12155.544259748083,480.0,716.0
Amroha,33554.0,8.691998211890926,12152.13783340784,480.0,715.0
Thiruvananthapuram,31120.0,9.371806818546961,12152.109508049225,480.0,715.0
Vizianagaram,20495.0,14.222043325526933,12145.032414861438,480.0,715.0
Howrah,39592.0,7.360644558381532,12142.609973143399,480.0,715.0
Maharajganj,37058.0,7.859629239860762,12135.922515448337,480.0,714.0
Pithoragarh,21730.0,13.403432883898578,12135.691523629837,480.0,714.0
Purnia,21596.0,13.486595360466731,12135.688058526648,480.0,714.0
Dindigul,20218.0,14.400811118255106,12131.48329953674,480.0,714.0
Sant Kabir Nagar,32609.0,8.928396197485434,12131.086316825103,480.0,714.0
Bhopal,29481.0,9.871955769622142,12126.4636685096,480.0,714.0
Amroha,33413.0,8.70757766205782,12122.762184264082,480.0,714.0
Sonapur,21545.0,13.50157801912188,12120.47910091587,480.0,713.0
Korba,33335.0,8.724352051835853,12117.761485331173,480.0,713.0
Sultanpur,30660.0,9.481425915658328,12112.521607253513,480.0,713.0
Kamrup Metro,19880.0,14.622000905387052,12111.890749962276,480.0,713.0
East Midnapore,23944.0,12.137815827939027,12109.494257673834,480.0,713.0
Washim,20149.0,14.421588089330024,12107.524100496275,480.0,713.0
Palakkad,26998.0,10.762250453720508,12106.634906231095,480.0,713.0
Kulgam,21623.0,13.437153163152054,12106.315118618202,480.0,713.0
Tiruvannamalai,30771.0,9.44218770310672,12106.064908845705,480.0,713.0
Sagar,33561.0,8.656665276205231,12105.264305613491,480.0,713.0
Begusarai,36876.0,7.871301895490414,12094.255362421021,480.0,712.0
Satna,31513.0,9.207495081551057,12089.824687704937,480.0,712.0
Thrissur,28078.0,10.333701342640408,12089.569429110725,480.0,712.0
Basti,33848.0,8.571006528996426,12087.97620806129,480.0,712.0
Balaghat,30570.0,9.489058257826045,12086.687955905923,480.0,711.0
Churu,32142.0,9.024671001462215,12086.290638708271,480.0,711.0
Muzaffarnagar,21377.0,13.567452521283563,12084.643022811613,480.0,711.0
Jabalpur,30032.0,9.65537908300869,12082.097692538207,480.0,711.0
Rajkot,37904.0,7.649122807017544,12080.51461988304,480.0,711.0
Uttar Bastar Kanker,21736.0,13.334866816948061,12076.944380549294,480.0,711.0
Dindigul,29162.0,9.938620855193225,12076.25255746437,480.0,711.0
East Delhi,40716.0,7.118157035145026,12075.953410123535,480.0,711.0
Palghar,21530.0,13.46012725837165,12074.8558280309,480.0,711.0
Hojai,24250.0,11.947960908828502,12072.418834962133,480.0,711.0
Sonapur,21304.0,13.59774700774466,12070.26676054134,480.0,711.0
Sagar,32753.0,8.844568602308115,12070.256476308237,480.0,711.0
Basti,33755.0,8.580844886834933,12068.600798129715,480.0,710.0
Palamu,33641.0,8.609922121158077,12068.599586578284,480.0,710.0
Chhindwara,28713.0,10.085846625339556,12066.45475639061,480.0,710.0
Thiruvananthapuram,30978.0,9.346008586461796,12063.360582975563,480.0,710.0
Kolkata,36158.0,8.004646146187671,12059.66647307724,480.0,710.0
Kokrajhar,19876.0,14.55903808421794,12057.310040079825,480.0,710.0
Azamgarh,20704.0,13.974402318280609,12055.25106657007,480.0,710.0
Sangli,21598.0,13.389971757951757,12049.858751176755,480.0,709.0
Pithoragarh,21282.0,13.580322322980782,12042.35081990321,480.0,709.0
Mau,34968.0,8.264176842346078,12040.905659298236,480.0,709.0
Bikaner,37713.0,7.662539110144774,12040.722394203745,480.0,709.0
Devbhumi Dwarka,19373.0,14.915092391865386,12039.586871150339,480.0,709.0
Katihar,21270.0,13.583752526914578,12038.600676978047,480.0,709.0
Jalna,32139.0,8.98988799004356,12038.583754667081,480.0,709.0
Dakshin Bastar Dantewada,20451.0,14.127469196166635,12038.369688783492,480.0,709.0
West Champaran,22149.0,13.038600451467268,12032.998391647856,480.0,708.0
Jashpur,33185.0,8.696588923039837,12024.845975461543,480.0,708.0
Chandauli,37666.0,7.661613614038814,12024.264099432748,480.0,708.0
Vizianagaram,32910.0,8.76819300537814,12023.384658624775,480.0,708.0
Karimnagar,33642.0,8.57384894331659,12018.392756294028,480.0,707.0
Pathankot,19377.0,14.87898647951285,12012.921708896687,480.0,707.0
Supaul,36836.0,7.825555827021744,12010.923935173874,480.0,707.0
Jammu,26636.0,10.821413822877952,12009.965774424047,480.0,707.0
Madhepura,36463.0,7.904097191750768,12008.628995950343,480.0,707.0
Gopalganj,38460.0,7.492004888068433,12005.937833129663,480.0,707.0
Gonda,35237.0,8.17654236903343,12004.867644067956,480.0,707.0
Gurgaon,44651.0,6.452230583176566,12004.106157059035,480.0,707.0
Muzaffarpur,22531.0,12.786037635363039,12003.425581765194,480.0,707.0
Howrah,39363.0,7.316202621684788,11999.486824890762,480.0,706.0
Sonapur,20963.0,13.737597786681931,11999.219266758888,480.0,706.0
Satna,31077.0,9.266522942274278,11998.988894877406,480.0,706.0
Mau,36563.0,7.875642708675199,11998.213514887137,480.0,706.0
Jodhpur,20367.0,14.13810879811469,11997.95257880008,480.0,706.0
Rajnandgaon,20973.0,13.7238962525031,11992.969837656148,480.0,706.0
Coimbatore,20772.0,13.85404130361527,11990.672748279016,480.0,706.0
Villupuram,26201.0,10.982940233569957,11990.167377490268,480.0,706.0
Nandurbar,19671.0,14.62306832045547,11985.432372153316,480.0,706.0
East Midnapore,23324.0,12.327545551982851,11980.319685601999,480.0,705.0
Sultanpur,30446.0,9.442638026734983,11978.773223415554,480.0,705.0
Sikar,30883.0,9.304332340370419,11972.73731948582,480.0,705.0
Lakhimpur,24614.0,11.66808856388381,11966.597162976504,480.0,704.0
Baleswar,24927.0,11.51737002567394,11962.228442915597,480.0,704.0
Gwalior,32843.0,8.740256972354159,11960.677489292817,480.0,704.0
East Midnapore,23213.0,12.362582924097527,11957.193225711495,480.0,704.0
Pali,30366.0,9.448085092370007,11954.189663121151,480.0,704.0
Muzaffarpur,22446.0,12.777654029491691,11950.300931082103,480.0,703.0
Saharsa,34774.0,8.247016534867003,11949.239707644381,480.0,703.0
Dakshin Bastar Dantewada,19976.0,14.344496170596186,11939.402312659558,480.0,703.0
Betul,24161.0,11.859738432248985,11939.297510898654,480.0,703.0
Hojai,23607.0,12.137199254490003,11938.45261669773,480.0,703.0
Banka,38402.0,7.458271489206572,11933.855905354614,480.0,702.0
Bhojpur,39651.0,7.222712599616665,11932.824053641683,480.0,702.0
Karimnagar,33229.0,8.618266626542281,11932.349238890562,480.0,702.0
Kulgam,20788.0,13.776035403338303,11932.342665191529,480.0,702.0
Dakshin Bastar Dantewada,19941.0,14.360896600140407,11932.10996264166,480.0,702.0
Giridih,40158.0,7.130406633631315,11930.9528997236,480.0,702.0
Gurgaon,40820.0,7.01305700497293,11928.041122624794,480.0,702.0
Osmanabad,20536.0,13.932414666212201,11921.502816055574,480.0,702.0
Dakshin Bastar Dantewada,19881.0,14.38914596117091,11919.608785584951,480.0,702.0
Kulgam,20690.0,13.817601855879367,11911.924266589338,480.0,701.0
Sikar,34630.0,8.254742860442956,11910.906052380815,480.0,701.0
Uttar Bastar Kanker,20913.0,13.662857416084918,11905.472380940995,480.0,701.0
Fatehpur,40201.0,7.1067359832844135,11904.078886000694,480.0,701.0
Pilibhit,38281.0,7.463168068543963,11904.06403466381,480.0,701.0
Shamli,33280.0,8.580571497250684,11898.392476187613,480.0,700.0
Ambedkar Nagar,33393.0,8.550188656644906,11896.518742139306,480.0,700.0
Balrampur,20956.0,13.615498401488763,11888.59935423327,480.0,700.0
Buldana,19321.0,14.764258358347996,11885.843155901737,480.0,700.0
Viluppuram,25293.0,11.277180358978415,11884.738450818375,480.0,700.0
Ludhiana,33609.0,8.486611127640582,11884.43805786968,480.0,700.0
Jalandhar,25306.0,11.264077132809104,11877.0306634528,480.0,699.0
Birbhum,41093.0,6.936414075047452,11876.585982746872,480.0,699.0
Vizianagaram,20065.0,14.205372271504036,11876.283109488688,480.0,699.0
Patna,22444.0,12.699487636444642,11876.13752134848,480.0,699.0
Chhatarpur,39053.0,7.2977159829979,11874.90426183404,480.0,699.0
Churu,35915.0,7.935042877826039,11874.46103988009,480.0,699.0
Kolkata,35267.0,8.080554610411705,11874.038310224567,480.0,699.0
Sagar,32433.0,8.783837947832522,11870.259006752176,480.0,699.0
Rajkot,36880.0,7.722675632439468,11867.178221848648,480.0,699.0
Amritsar,31292.0,9.100437797590516,11865.454148425102,480.0,698.0
Mumbai Suburban,22250.0,12.794930564918431,11861.966877893128,480.0,698.0
Vadodara,32239.0,8.824906947890819,11854.423962210505,480.0,698.0
Hisar,31818.0,8.941512932524592,11854.210770294478,480.0,698.0
Siddharthnagar,35869.0,7.929049344856426,11850.294622943966,480.0,698.0
Nizamabad,32524.0,8.743120676402768,11848.385703305152,480.0,697.0
Kolkata,38736.0,7.339752691225443,11846.360843637865,480.0,697.0
Fatehpur,34393.0,8.26612199802291,11845.697244916748,480.0,697.0
Ghazipur,36719.0,7.7422385620915035,11845.302406726578,480.0,697.0
Vijayanagara,21911.0,12.970290251916758,11841.334571239504,480.0,697.0
Kabeerdham,23303.0,12.192971163748712,11838.866959534844,480.0,697.0
Barwani,36979.0,7.6834775554353705,11838.638188435189,480.0,697.0
Chandrapur,20362.0,13.953248539016844,11838.168614644208,480.0,697.0
Cuttack,26794.0,10.600858369098713,11834.974964234621,480.0,697.0
Karimganj,24920.0,11.397616468039002,11834.525099313832,480.0,697.0
Saharsa,32217.0,8.815413743869886,11833.59102442734,480.0,697.0
Siddharthnagar,33503.0,8.476450573065902,11832.771814559455,480.0,697.0
Bangalore,19627.0,14.468361524352964,11832.105484936485,480.0,697.0
Uttar Bastar Kanker,20550.0,13.815872706924237,11829.841005303879,480.0,696.0
Bastar,31764.0,8.936880214072092,11827.960963324413,480.0,696.0
Pali,29750.0,9.540183523242916,11825.852492353199,480.0,696.0
Fatehpur,34297.0,8.275263863782145,11825.696864005677,480.0,696.0
Dharmapuri,27077.0,10.481017800428392,11824.771624258316,480.0,696.0
Shimoga,19151.0,14.818034670008354,11824.174248555413,480.0,696.0
Banswara,33027.0,8.58619958822817,11815.683908350491,480.0,696.0
Sukma,21401.0,13.249462667040463,11814.656272388873,480.0,695.0
Darrang,24346.0,11.644966525649977,11812.848126394763,480.0,695.0
Bikaner,31918.0,8.879350856856417,11808.7966937143,480.0,695.0
Hojai,22982.0,12.331288343558283,11808.23619631902,480.0,695.0
Paschim Medinipur,21560.0,13.144566578544595,11808.202309725893,480.0,695.0
Puducherry,19286.0,14.691761289988074,11806.054509946252,480.0,695.0
Churu,30796.0,9.200571484235477,11805.866642854822,480.0,695.0
Villupuram,25313.0,11.192818203365727,11805.15863257486,480.0,695.0
Viluppuram,24908.0,11.374202095628085,11804.526074912681,480.0,695.0
Villupuram,25306.0,11.194531157387285,11803.700227868443,480.0,695.0
Jharsuguda,23069.0,12.275032509752926,11798.863540312093,480.0,695.0
Gopalganj,38126.0,7.426233377921158,11797.190573609254,480.0,694.0
Dehradun,29485.0,9.601336227362138,11795.641610990526,480.0,694.0
East Midnapore,22436.0,12.617551366047154,11795.307602026414,480.0,694.0
Purnia,21043.0,13.4468256985364,11790.064715595894,480.0,694.0
Gopalganj,38097.0,7.420468266050712,11779.065813822248,480.0,693.0
Medak,19972.0,14.15310669403695,11777.743620554415,480.0,693.0
Cuddapah,32144.0,8.793280447970135,11777.133613314667,480.0,693.0
Katni,27748.0,10.181628166780785,11771.659098826385,480.0,693.0
Bemetara,28426.0,9.938438808175325,11771.25256504966,480.0,693.0
Sukma,21178.0,13.336323716889371,11768.19431984513,480.0,693.0
Bhilwara,32411.0,8.714210786128595,11768.178574550579,480.0,693.0
Chamoli,20923.0,13.498136111642133,11767.562577662015,480.0,693.0
Mahasamund,34512.0,8.180395792889636,11763.409150175296,480.0,692.0
Shahjahanpur,20401.0,13.834673071267522,11760.048555288695,480.0,692.0
Madurai,20605.0,13.696738813937689,11759.220969216089,480.0,692.0
Banswara,39516.0,7.141483412202343,11758.45243819116,480.0,692.0
Amethi,33616.0,8.394264806496713,11757.566905633063,480.0,692.0
Bastar,31410.0,8.98124860717583,11754.209114641368,480.0,692.0
Balaghat,28958.0,9.738941261783902,11750.84421078076,480.0,692.0
Lakhimpur,23562.0,11.965793829308662,11747.418091923779,480.0,692.0
Ranchi,32120.0,8.777435322686093,11747.134273528221,480.0,692.0
Bhojpur,40088.0,7.032602459527551,11746.790308230853,480.0,691.0
Mungeli,25087.0,11.235451211734693,11744.323522866176,480.0,691.0
Dungarpur,32424.0,8.692675404780262,11743.804471858133,480.0,691.0
Chamoli,20807.0,13.545511341791618,11743.393937027426,480.0,691.0
Kolkata,34637.0,8.136584098389052,11742.785975662568,480.0,691.0
Cuddapah,31959.0,8.815237797246558,11738.591031758448,480.0,691.0
Ghazipur,36206.0,7.781092054022703,11738.425787831084,480.0,691.0
Karimganj,24457.0,11.5187259792297,11738.061719750864,480.0,691.0
Supaul,37405.0,7.529407046997808,11734.894608039709,480.0,691.0
Dakshin Bastar Dantewada,18987.0,14.831209184748262,11733.34036628397,480.0,691.0
Banka,41224.0,6.8293511218920555,11730.548777036587,480.0,691.0
Khammam,31354.0,8.977196619358955,11727.959283474192,480.0,690.0
Basti,32110.0,8.764286381613777,11725.884821400765,480.0,690.0
Thiruvananthapuram,29069.0,9.680254557963536,11724.804989393419,480.0,690.0
Mirzapur,30764.0,9.138631561839754,11714.202557018256,480.0,690.0
Rewa,34851.0,8.060513026512108,11704.872478623894,480.0,689.0
Jashpur,31640.0,8.877089851774596,11702.96345458951,480.0,689.0
Almora,18972.0,14.802614241290254,11701.466557739945,480.0,689.0
Imphal West,28388.0,9.891155024833562,11699.587868540633,480.0,689.0
Vijayanagara,21221.0,13.229431721798134,11697.57377367826,480.0,689.0
Viluppuram,24379.0,11.51251025430681,11694.311978739406,480.0,688.0
Kabeerdham,22609.0,12.41375497567448,11694.274426876014,480.0,688.0
Thiruvananthapuram,28893.0,9.708763064996193,11688.137134872291,480.0,688.0
Jalpaiguri,42523.0,6.595216818737654,11685.35019929922,480.0,688.0
Chamoli,20519.0,13.665448343079921,11683.38893965237,480.0,688.0
Raichur,27653.0,10.138316337600347,11681.4525701526,480.0,688.0
Mathura,32074.0,8.7398285268901,11680.052507144712,480.0,688.0
Gondiya,30300.0,9.24952971849114,11677.531269595062,480.0,687.0
Faridabad,35292.0,7.939251409627971,11674.669197857933,480.0,687.0
Vizianagaram,31215.0,8.972802409021014,11670.251133232956,480.0,687.0
Villupuram,24664.0,11.35576728157308,11669.9435096966,480.0,687.0
Deoria,33942.0,8.250891199952862,11668.822879533334,480.0,687.0
Bangalore,27836.0,10.059632862736645,11667.497515297386,480.0,687.0
Gondiya,30247.0,9.256975667812748,11666.489292680508,480.0,687.0
Madhepura,34820.0,8.041124608713133,11666.33161980797,480.0,687.0
Sukma,20671.0,13.54077979876161,11662.560800841717,480.0,687.0
Tiruvannamalai,28642.0,9.772370212617393,11662.509484574473,480.0,687.0
Korba,36445.0,7.678894803270592,11660.72171271653,480.0,686.0
Amroha,31193.0,8.971436814772071,11660.251190132716,480.0,686.0
Chamoli,20391.0,13.719841114162417,11656.720006620244,480.0,686.0
Kishanganj,19986.0,13.994596487717017,11654.000225146345,480.0,686.0
Samastipur,22046.0,12.683811856488411,11651.13817450598,480.0,686.0
Bokaro,34580.0,8.083051386599578,11646.32987285889,480.0,686.0
Raichur,27460.0,10.174429190488329,11641.242732117063,480.0,685.0
Thiruvananthapuram,28927.0,9.654141316371682,11636.056077445151,480.0,685.0
Gurgaon,40348.0,6.9196262608738754,11633.045015572465,480.0,685.0
Banswara,41542.0,6.71930289098043,11630.553362379542,480.0,685.0
Basti,31644.0,8.81971875493759,11628.799178385212,480.0,685.0
Madhepura,35855.0,7.783773984828201,11628.6340094173,480.0,685.0
Gautam Buddha Nagar,36361.0,7.6740828337275175,11626.555246548594,480.0,684.0
Palakkad,27206.0,10.254713860403573,11624.572720255817,480.0,684.0
Jalpaiguri,42415.0,6.57381648434553,11617.851090979819,480.0,684.0
Jashpur,31201.0,8.93163899750016,11611.502848375105,480.0,684.0
Karbi Anglong,18921.0,14.724394884261706,11608.344816879822,480.0,683.0
